Data,BREW11,BCIC11,BDEF11,BMMT11,BBOI11,AGRI11,BBOV11,CORN11,BBSD11,FIXA11,IMBB11,B5MB11,BIEU39,CMDB11,DEBB11,SPXB11,SMAB11,XBOV11,CRPT11,DEFI11,BOVB11,GENB11,ESGB11,BITI11,GURU11,ELAS11,QDFI11,BOTZ39,BLBT39,BURA39,BITH11,ETHE11,HASH11,ALUG11,BDOM11,BLOK11,BNDX11,BTEK11,BXPO11,CHIP11,FOOD11,JOGO11,LFTS11,NFTS11,NTNS11,PEVC11,SCVB11,SVAL11,USDB11,USTK11,WRLD11,BTLT39,BIYT39,BOVA11,BIEM39,BIVB39,BIJR39,BITO39,BAER39,BIXN39,BIAU39,BHYG39,BLQD39,BRAX11,ECOO11,BACW39,BAAX39,BCHI39,BNDA39,BEWJ39,BIWM39,IVVB11,BIVE39,BDVY39,BSOX39,BSHV39,BSLV39,SMAL11,BGOV39,BIYE39,B5P211,DNAI11,REVE11,HTEK11,YDRO11,IB5M11,BOVV11,DIVO11,FIND11,GOVE11,IMAB11,MATB11,IRFM11,ISUS11,MILL11,SHOT11,SMAC11,SPXI11,TECK11,META11,NSDV11,NDIV11,IBOB11,PIBB11,QBTC11,QETH11,BOVS11,WEB311,ACWI11,XINA11,ESGD11,ESGE11,ESGU11,EURP11,BOVX11,XFIX11,NASD11,GOLD11,URET11,USAL11,UTEC11,TRIG11
2023-11-30,117.39,117.54,117.67,107.5,7.6,49.89,65.9,6.84,101.4,15.65,125.9,116.35,42.466187098,12.98,12.08,9.8,8.0,124.72,8.06,22.9,128.93,9.43,103.86,51.72,10.2,125.7,3.29,32.757969682,29.280371358,45.377451802,43.58,29.38,29.25,32.44,109.18,104.7,90.15,54.01,116.82,76.92,75.01,67.96,113.94,9.71,51.86,118.27,91.2,96.86,87.4,10.26,85.33,29.35839007,45.88908353,123.57,39.864781381,55.894292794,58.870203899,48.714020511,29.213518946,10.683639509,47.4,45.019152988,51.125482204,105.62,105.97,47.593088896,31.639090254,25.682528376,56.71,38.117760541,43.933678772,249.7,53.606304955,53.967512937,20.928306628,52.956585846,37.94,106.35,36.781944998,72.052858233,85.03,28.23,49.74,44.25,34.79,110.53,129.53,86.1,124.2,55.1,96.12,57.86,79.97,35.5,49.98,12.95,55.55,242.55,52.99,27.3,113.1,106.5971571,103.27,220.35,11.6,7.18,98.07,19.99,9.92,5.22,8.27,6.85,8.48,9.82,12.86,11.3,10.94,10.57,8.17,9.49,13.47,40.59
2023-12-01,118.95,118.93,119.53,108.26,7.66,50.21,66.32,6.77,102.62,15.67,126.33,116.96,42.584477313,12.96,12.08,9.81,8.07,125.55,8.24,23.0,129.8,9.41,106.25,52.71,10.28,126.78,3.3,32.967764548,29.191101933,44.806067309,44.54,30.33,29.54,32.87,110.18,105.53,89.55,55.26,118.47,76.8,75.38,67.94,114.0,9.78,51.95,118.28,92.74,99.26,87.3,10.24,85.39,29.994488521,,124.24,39.639777707,55.79497813,59.923942773,48.922582067,29.422471227,10.623843019,47.73,45.454354252,52.686863603,106.3,106.85,47.622772735,31.491657401,25.193895797,56.5,38.048760198,44.708803618,248.9,53.83429035,54.389747845,21.001424422,53.442426083,37.88,107.95,36.59508485,71.983842085,85.1,28.69,50.21,44.74,34.85,110.79,130.18,86.35,124.1,55.4,96.25,57.75,80.05,35.75,49.96,13.4,56.9,242.29,52.48,27.75,114.15,107.38851027,104.2,221.73,11.93,7.5,98.72,20.15,9.94,5.12,8.29,6.83,8.47,9.83,12.95,11.3,10.84,10.67,8.32,9.48,13.45,41.21
2023-12-04,117.67,117.4,118.68,107.87,7.66,50.1,65.63,6.73,102.11,15.66,126.05,116.6,42.870345332,12.87,12.07,9.8,8.03,124.22,8.84,24.49,128.39,9.33,104.88,57.4,10.23,125.89,3.35,32.967764548,28.804267758,46.234528541,48.27,32.46,32.22,33.55,108.73,110.12,90.86,56.93,117.54,77.26,75.75,67.85,114.04,10.04,51.95,119.24,91.63,101.9,88.13,10.26,85.96,30.106323412,45.872141132,122.96,39.718039855,56.26175705,61.434964555,49.439020205,29.880176225,10.623843019,47.51,45.398972486,52.043124481,105.27,106.8,48.068030323,31.46217083,25.066851326,58.0,37.900902322,45.831740895,250.85,54.4785969,55.32259241,20.921659556,53.063668289,36.96,106.4,36.763216204,72.12187438,85.01,29.08,51.0,45.63,37.0,110.39,128.91,85.98,124.35,54.88,96.25,57.02,79.92,35.58,50.17,13.7,55.81,244.1,52.5,29.01,113.48,106.70078668,103.1,219.15,12.81,8.51,97.66,20.35,9.99,5.11,8.32,6.85,8.52,9.91,12.81,11.34,10.92,10.58,8.52,9.54,13.48,40.69
2023-12-05,118.32,118.12,119.25,108.38,7.67,49.79,65.88,6.79,102.7,15.62,126.1,116.6,42.840772778,12.7,12.08,9.81,8.08,124.33,9.37,22.8,128.5,9.28,105.95,60.15,10.17,126.23,3.4,,28.357920634,45.091759555,50.74,32.94,33.5,33.29,109.19,111.54,91.03,56.51,116.81,76.85,74.56,67.07,114.11,10.42,51.97,118.82,92.09,99.91,88.44,10.28,85.5,30.420135252,45.636142979,123.01,39.483253412,55.953881592,60.639689933,49.230458649,29.919976659,10.683639509,47.14,45.437775027,51.945299059,105.31,106.92,47.830559609,31.196791695,24.675945263,58.3,37.733330062,45.583303444,249.75,54.429034857,55.253856495,20.858512371,53.053922896,36.47,107.87,36.684409739,70.810567573,85.07,28.68,50.42,44.97,35.37,110.44,129.0,86.32,125.0,54.9,96.2,56.87,79.93,35.7,49.98,13.53,56.32,243.18,52.61,29.0,113.64,106.89862497,103.38,219.18,13.49,8.46,97.75,21.0,9.93,5.0,8.27,6.76,8.48,9.85,12.82,11.4,10.92,10.5,8.42,9.51,13.51,41.3
2023-12-06,117.82,117.42,119.07,107.86,7.67,49.0,65.0,6.86,101.96,15.7,126.3,116.9,42.653479938,12.51,12.08,9.73,8.08,123.09,9.22,23.1,127.2,9.16,105.73,59.65,10.08,125.38,3.38,32.338379952,28.814186583,44.520375062,50.06,32.85,33.48,33.01,108.45,115.88,90.84,56.74,115.66,76.01,74.7,66.41,114.14,10.43,51.91,117.48,91.78,99.77,88.5,10.17,84.9,30.773173572,45.724642286,121.72,39.326729117,55.616211736,60.80868579,48.912650565,29.730924595,10.613876937,47.01,45.204959784,51.847473637,104.49,106.15,47.533721217,30.980556844,24.53912814,58.03,38.029045815,45.016866057,247.7,53.725253857,54.586136175,20.605923629,52.722579512,35.76,106.9,36.605603273,69.292212323,85.11,28.71,50.14,44.97,34.56,110.5,127.72,85.7,123.32,54.48,96.51,56.7,80.06,35.55,49.5,13.61,56.05,240.9,51.8,29.92,113.62,105.98480047,102.17,216.7,13.6,8.49,96.77,22.41,9.87,4.97,8.24,6.74,8.4,9.79,12.69,11.34,10.79,10.47,8.32,9.43,13.31,41.16
2023-12-07,118.19,118.36,118.76,108.1,7.67,49.0,65.43,6.86,102.64,15.71,126.25,116.8,42.811200224,12.52,12.1,9.81,8.14,123.47,9.26,22.88,127.61,9.28,106.3,59.03,10.06,125.71,3.35,32.578145512,29.072076033,44.567990437,49.49,33.82,33.25,33.13,109.17,115.19,90.78,57.43,115.81,77.33,74.91,67.76,114.19,10.58,51.96,118.59,92.59,100.55,88.25,10.26,85.47,30.567234552,,122.29,39.483253412,56.033333323,60.589985269,49.160938131,29.730924595,10.683639509,47.1,45.301966135,51.984429228,104.45,104.96,47.810770383,31.108331983,24.529355489,58.24,38.186760883,45.146053531,249.5,53.982976477,54.772705088,21.087836359,52.859015023,35.64,108.34,36.605603273,68.809099289,85.15,28.89,50.28,44.45,34.2,110.34,128.07,85.6,123.6,54.5,96.27,56.41,80.11,35.6,50.1,13.46,57.02,243.0,52.84,31.47,112.65,106.12611354,102.64,217.4,13.36,8.65,97.07,21.4,9.95,5.0,8.29,6.75,8.47,9.86,12.73,11.33,10.97,10.5,8.36,9.5,13.45,41.58
2023-12-08,118.64,118.94,118.67,108.77,7.67,49.0,65.79,6.93,103.05,15.65,126.1,116.45,43.057638172,12.69,12.1,9.88,8.19,124.52,9.35,23.65,128.71,9.38,106.6,60.59,10.22,126.28,3.4,32.967764548,29.548179632,45.091759555,51.07,34.55,34.2,33.25,109.66,128.49,90.87,56.83,116.65,78.33,75.65,67.93,114.27,11.23,52.02,120.12,93.03,101.71,88.28,10.4,86.2,30.518201452,,123.31,39.444122338,56.668947172,61.534373883,49.647581761,29.939876876,10.823164652,46.64,45.321367405,51.837691095,105.61,107.03,48.196660293,31.14764741,24.333902457,58.2,38.088188965,45.821803397,251.85,54.319998364,55.028009916,21.310513276,53.053922896,34.64,108.8,36.56620004,69.775325357,85.17,28.77,50.75,44.92,34.43,110.26,129.12,86.42,125.72,54.88,96.28,57.02,80.1,35.81,50.37,13.55,57.16,245.3,53.54,31.5,113.97,107.10838751,102.99,219.51,13.94,8.8,97.9,22.98,10.03,4.95,8.35,6.75,8.57,9.95,12.87,11.36,11.05,10.42,8.43,9.59,13.66,41.63
2023-12-11,118.31,118.63,118.68,108.92,7.61,49.19,65.79,6.97,102.77,15.7,125.85,116.05,43.304076119,12.77,12.09,9.93,8.12,124.35,8.98,22.6,128.54,9.49,106.02,56.75,10.23,126.34,3.35,33.177559413,29.300209008,44.71083656,47.35,31.82,32.0,33.4,109.4,126.11,90.99,56.63,116.63,79.74,75.86,67.99,114.32,10.38,52.07,120.54,91.88,102.45,88.4,10.49,86.61,30.449555112,,123.11,39.688691549,56.798056235,61.971774925,49.885937824,30.377681656,10.863028978,46.25,45.418373757,51.788778384,105.49,107.09,48.394552555,31.471999687,24.65639996,58.79,38.492333827,45.911240879,253.25,54.944480097,55.617174904,22.167985582,53.209849194,34.38,107.7,36.605603273,70.051389948,85.2,29.11,50.86,45.3,34.58,110.05,129.08,86.6,125.38,55.0,96.33,57.1,80.14,35.75,50.78,13.46,56.5,246.55,53.82,30.51,113.33,106.58146789,103.43,219.39,13.16,8.11,97.77,22.29,10.06,4.99,8.35,6.8,8.6,9.98,12.82,11.35,11.16,10.33,8.46,9.66,13.76,41.17
2023-12-12,118.38,118.29,119.08,108.69,7.62,49.12,65.42,7.04,102.92,15.74,126.35,116.7,43.58008662,12.69,12.09,10.06,8.16,123.82,8.91,23.04,128.02,9.51,105.83,59.5,10.21,125.93,3.3,33.477266364,28.982806608,45.853605546,48.12,31.99,31.95,33.55,109.14,128.69,91.7,57.83,116.54,80.09,75.63,68.96,114.38,10.89,52.13,121.81,92.12,102.84,89.22,10.54,87.32,30.655494132,46.06880626,122.6,40.06043675,57.453533016,62.031420521,50.253403423,30.686135024,11.052384529,46.5,45.786997892,52.48333888,104.86,106.4,48.770547852,31.688234538,24.910488901,58.92,38.512048211,46.278928306,255.9,55.44010052,55.901937982,22.450486148,53.492465609,34.59,108.54,36.891276711,69.70630921,85.34,29.25,50.92,45.83,34.21,110.75,128.54,86.5,124.74,54.8,96.59,57.17,80.27,35.7,51.31,13.42,56.99,249.15,54.69,30.57,113.12,106.40902147,102.93,218.32,13.09,8.11,97.38,23.47,10.15,5.06,8.43,6.84,8.7,10.06,12.76,11.25,11.35,10.36,8.51,9.74,13.92,41.39
2023-12-13,121.83,122.02,122.16,111.18,7.64,49.9,67.23,7.0,105.18,15.75,126.9,117.6,43.826524568,12.84,12.09,10.05,8.23,126.8,9.1,23.37,131.13,9.48,109.34,58.45,10.36,129.38,3.4,33.727022156,28.834024233,44.901298058,49.7,32.8,32.7,34.29,112.13,131.52,91.62,60.04,118.92,80.42,76.31,66.48,114.4,10.99,52.17,123.48,95.05,105.4,89.45,10.63,87.79,31.008532452,46.806300491,126.12,40.089785055,57.681956743,63.562324169,50.452033476,30.696085132,11.072316692,47.01,45.932507419,52.825727857,107.21,109.5,48.978334726,31.354053405,24.587991398,58.86,38.817621156,46.984490666,257.0,,56.707130133,22.487045045,53.034432108,35.42,111.94,,69.844341505,85.56,30.14,51.35,46.99,35.28,111.26,132.1,88.0,128.39,56.1,96.9,58.07,80.56,36.85,51.43,14.05,58.5,250.15,54.7,30.98,115.34,108.33467316,105.26,223.5,13.01,8.29,99.72,24.6,10.19,5.0,8.47,6.85,8.72,10.09,13.09,11.31,11.36,10.49,8.75,9.79,13.96,42.53
2023-12-14,122.79,123.35,122.39,112.07,7.64,50.75,67.84,7.0,106.16,15.83,127.9,118.65,44.368688052,13.04,12.07,10.11,8.52,128.01,9.19,23.44,132.39,9.43,110.14,60.45,10.51,130.68,3.34,34.28647513,28.834024233,46.377374664,50.07,33.3,33.35,35.44,113.21,136.2,91.73,60.71,118.28,81.46,78.25,69.76,114.46,11.05,52.27,126.87,95.6,108.64,89.94,10.63,88.29,32.175520233,48.635286182,126.88,40.569140709,57.860723138,65.411337665,50.650663529,30.377681656,11.062350611,47.33,46.175023298,53.852894788,108.48,110.3,49.205910827,31.825838534,24.861625643,59.18,38.433190677,48.037865457,257.5,56.233093197,57.453405785,23.098575681,53.921262928,36.25,112.4,35.216639317,71.569745198,85.63,30.69,52.42,47.31,37.12,112.5,133.13,88.65,130.4,56.7,97.5,58.65,80.55,37.08,50.92,14.72,59.25,250.6,54.84,31.42,116.0,109.1873249,106.47,226.05,13.53,8.39,100.76,26.44,10.25,5.04,8.52,6.95,8.75,10.21,13.22,11.33,11.33,10.56,9.01,9.8,13.96,42.79
2023-12-15,121.66,122.29,121.27,111.66,7.62,50.66,67.4,6.95,106.16,15.84,128.1,119.3,44.181395212,12.96,12.11,10.17,8.39,128.85,9.15,24.19,131.77,9.62,108.89,59.75,10.46,130.19,3.32,34.88588903,30.440873881,45.663144048,48.75,32.71,33.0,35.23,112.5,137.59,92.55,61.66,117.49,82.26,77.97,69.67,114.51,10.77,52.34,128.23,94.42,108.14,90.39,10.76,88.5,32.193283773,47.091379401,126.28,40.647402856,58.178530062,65.510746993,51.137307159,30.686135024,11.18194359,47.11,46.570167,53.342159835,107.9,109.73,49.324646184,32.022415672,24.832307688,59.87,38.472619444,48.634115338,259.05,56.332217282,57.080267959,23.467488185,53.653590014,36.0,111.36,37.581980067,71.806371991,86.38,30.65,52.61,47.14,36.96,113.52,132.46,88.65,130.3,56.45,97.51,58.79,80.66,36.8,51.32,14.68,58.65,251.8,55.6,32.45,115.86,108.93823563,106.09,225.1,13.18,8.09,100.14,26.95,10.26,5.06,8.49,6.95,8.78,10.15,13.16,11.37,11.46,10.51,8.93,9.86,14.11,42.06
2023-12-18,122.54,123.05,122.24,112.22,7.6,50.53,67.85,6.98,107.1,15.8,128.2,118.95,43.9546723,13.1,12.11,10.15,8.41,128.35,8.95,22.75,132.62,9.86,109.77,60.1,10.52,130.58,3.23,34.76600625,29.935013807,45.910743995,48.34,31.8,32.76,34.82,113.27,130.36,91.67,60.18,118.53,81.8,75.05,68.67,114.58,10.26,52.39,127.19,95.24,106.78,89.52,10.7,87.42,31.6134902,46.214573383,127.27,39.835433076,58.148735663,64.735354236,50.928745603,30.447332417,11.072316692,46.93,45.908354804,52.949938072,109.07,110.48,49.34443541,32.022415672,24.490264883,59.16,37.841759171,48.206802923,257.8,55.796947225,56.766046632,23.21822298,52.676115246,35.52,111.61,37.029303889,72.112014931,85.85,30.3,52.13,46.62,36.13,113.78,133.35,89.05,131.0,56.8,97.79,59.05,80.76,36.95,51.44,14.5,58.6,251.0,55.92,31.0,116.85,109.83878916,106.77,226.65,13.13,8.15,100.93,25.6,10.24,4.98,8.45,6.88,8.77,10.12,13.25,11.35,11.4,10.48,8.84,9.83,14.04,42.43
2023-12-19,123.58,123.97,123.52,113.14,7.55,51.05,68.46,6.89,107.16,15.92,128.45,119.25,44.132107623,13.15,12.13,10.11,8.43,129.08,9.34,23.79,133.41,9.66,110.47,60.46,10.59,131.31,3.33,34.855918335,30.292091506,44.377528939,48.9,31.64,32.32,34.79,113.89,127.99,91.52,61.25,119.91,81.66,77.19,69.42,114.62,10.54,52.43,126.75,95.7,107.98,89.21,10.62,87.84,31.574182161,45.958427805,128.05,40.275657655,57.860723138,65.699624716,50.859225084,30.666234807,11.082282774,46.87,45.742901755,52.606744029,109.43,110.94,49.146543148,31.717721109,24.724808521,59.37,37.792473212,48.683802828,257.2,56.015020211,56.795504881,23.03210496,52.304674834,35.82,112.48,36.79244267,72.44723622,85.93,30.77,52.44,47.16,36.47,113.04,134.15,89.8,131.2,57.18,98.0,59.43,80.85,37.25,51.25,14.91,58.8,250.45,55.77,31.0,117.63,110.55731591,107.15,227.9,13.25,8.25,101.51,25.3,10.22,5.0,8.46,6.89,8.75,10.13,13.32,11.4,11.4,10.48,8.84,9.82,14.0,42.6
2023-12-20,122.81,122.97,123.19,112.4,7.6,51.05,67.63,6.98,107.15,15.68,128.75,119.85,43.432223852,13.23,12.13,10.07,8.47,128.11,9.39,23.72,132.38,9.7,109.54,61.92,10.64,130.11,3.25,34.975801116,29.994526757,44.520375062,50.15,31.68,32.96,34.72,113.08,136.17,92.76,59.0,119.19,81.01,76.85,68.78,114.66,11.01,52.48,125.69,95.43,106.4,90.13,10.6,87.55,32.075359656,46.50027422,126.82,39.74738816,57.840860205,,,30.845336762,,47.25,46.268458499,53.538270717,108.95,110.89,49.166332375,32.612147084,24.724808521,59.22,37.792473212,48.355865394,256.2,56.907136973,55.538619572,23.79319472,52.666340498,36.32,111.4,37.147734499,74.734628545,85.99,30.35,51.75,46.4,35.96,114.46,132.9,89.5,129.6,57.17,98.25,59.32,80.93,36.95,51.01,14.16,58.8,248.32,55.5,31.65,116.95,109.81004809,106.41,226.18,13.64,8.28,100.72,25.35,10.2,4.9,8.45,6.84,8.71,10.11,13.22,11.41,11.34,10.52,8.82,9.76,13.9,42.51
2023-12-21,124.01,124.53,123.71,113.67,7.57,51.2,68.65,6.98,107.8,15.86,128.6,120.0,43.918331333,13.24,12.13,10.13,8.49,129.43,9.36,23.22,133.76,9.62,110.72,60.3,10.58,131.4,3.26,,29.280371358,45.434590251,50.0,31.65,33.31,34.37,113.81,143.43,92.0,60.05,120.74,81.73,77.59,69.62,114.73,11.22,52.48,125.75,96.27,108.09,89.53,10.66,88.09,31.721587307,46.451015455,128.35,40.325335991,58.017678531,65.038054379,51.063283776,30.666654753,11.035489508,47.19,46.083540385,52.773438278,109.55,110.37,49.171336776,,24.632210572,58.9,38.128647482,48.764424516,256.8,56.075201193,56.032302906,23.248074167,52.666340498,36.32,112.8,36.91087328,72.376453062,86.02,30.68,52.24,46.92,36.56,114.51,134.41,90.3,130.35,57.23,98.29,60.9,80.95,37.2,51.12,14.48,59.3,250.08,55.82,32.0,118.1,110.94053017,107.48,228.6,13.68,8.41,101.79,27.39,10.23,4.98,8.49,6.88,8.74,10.17,13.36,11.5,11.41,10.53,8.8,9.8,14.0,42.79
2023-12-22,124.56,125.09,124.23,114.02,7.58,51.67,68.95,6.91,108.17,15.86,128.9,120.45,44.275713776,13.37,12.16,10.11,8.47,130.02,9.43,23.95,134.41,9.56,111.22,63.08,10.68,131.8,3.29,34.795976945,30.421036231,45.453636401,49.84,32.65,33.5,34.65,114.47,151.0,91.8,61.85,121.01,85.44,77.35,67.49,114.76,11.23,52.5,125.75,97.05,108.2,88.84,10.62,87.84,31.426777016,46.155462865,128.94,39.809869553,57.479924559,65.555889141,50.824204804,30.696573441,11.005528903,47.15,45.879157207,52.587132941,110.26,111.61,48.972181909,31.352792009,23.778029077,58.73,38.228148128,48.854083315,256.25,55.697389554,56.101515209,23.001816296,52.402422311,35.88,112.9,36.87139641,71.871017062,86.04,30.96,52.14,47.52,36.9,114.82,135.12,90.9,131.4,57.7,98.65,61.08,81.01,37.5,50.72,14.62,59.6,249.4,55.42,34.49,118.85,111.70695871,107.94,229.62,13.75,8.43,102.22,29.49,10.2,4.84,8.49,6.82,8.73,10.14,13.42,11.59,11.38,10.53,8.79,9.78,13.95,43.0
2023-12-26,124.94,125.65,124.25,114.5,7.49,51.68,69.1,6.91,108.93,15.9,128.5,120.5,44.037458814,13.5,12.15,10.02,8.56,130.77,9.14,24.89,135.2,9.59,112.08,63.0,10.68,132.27,3.32,,30.302010331,45.758374797,48.02,31.9,32.48,34.63,114.89,150.75,90.15,62.73,121.6,81.86,77.46,68.12,114.79,12.76,52.53,125.67,97.62,108.61,88.6,10.59,87.6,31.220409812,45.859910274,129.65,39.809869553,57.479924559,66.013973737,50.754473437,30.576898691,10.925633956,46.9,45.616378835,52.243938898,110.85,111.7,48.952266422,31.372666996,23.718435019,58.56,37.889845932,48.704651984,256.15,55.637735085,55.883990829,23.411136811,51.962558666,35.5,113.48,36.555581451,72.148511337,86.09,30.92,52.27,47.39,37.37,114.81,135.7,91.4,132.4,58.0,98.76,61.48,81.12,37.55,50.45,14.82,59.45,248.58,55.29,37.42,119.75,112.51170867,108.68,231.05,13.15,8.21,102.86,29.42,10.17,4.82,8.44,6.81,8.67,10.11,13.5,11.7,11.37,10.51,8.77,9.74,13.89,43.17
2023-12-27,125.59,126.26,124.99,114.98,7.47,51.88,69.7,6.87,108.83,15.91,128.8,120.3,44.146659005,13.49,12.14,10.12,8.59,131.39,9.37,25.89,136.01,9.59,113.1,61.98,10.75,132.86,3.48,,30.549980956,45.13937493,48.88,33.26,32.96,34.92,115.65,157.79,90.87,63.8,122.29,82.03,78.05,68.67,114.85,13.26,52.56,127.04,98.0,109.13,89.22,10.61,88.05,32.389823966,46.116055853,130.46,40.136992485,57.489882966,66.123515706,50.644895575,30.566925795,11.005528903,47.2,45.742901755,52.891104807,111.4,112.56,49.071759342,31.561479373,23.718435019,59.08,38.158497676,49.30237731,256.21,55.816698493,56.210277399,23.41446462,52.050531395,35.72,114.0,36.861527192,71.662896357,86.09,31.21,52.46,47.75,37.51,115.02,136.61,91.8,132.8,58.25,98.78,61.76,81.18,37.8,50.6,14.93,59.9,249.5,55.53,36.0,120.26,113.14401221,109.09,231.97,13.32,8.29,103.36,32.97,10.21,4.83,8.51,6.88,8.72,10.18,13.57,11.75,11.41,10.6,8.83,9.76,13.94,43.45
2023-12-28,125.73,126.27,125.41,115.33,7.5,52.0,69.75,6.9,109.21,15.88,129.2,120.75,,13.52,12.15,10.17,8.5,131.41,9.32,27.88,135.96,9.69,112.94,61.49,10.77,132.92,3.98,,30.549980956,45.710759422,48.96,33.55,33.05,35.25,115.67,152.48,91.0,64.05,122.36,82.58,78.28,69.41,114.9,12.07,52.5,128.01,97.73,109.64,89.31,10.67,88.49,32.183456763,46.116055853,130.39,40.027951508,57.957928089,66.05380718,52.796606323,30.207901544,10.755857195,47.6,46.424179015,53.979520201,111.4,112.57,49.370491643,31.561479373,24.334240283,59.57,38.158497676,49.710822949,257.61,53.689022419,54.390982581,,52.881384947,35.64,113.2,37.95701033,75.795578943,86.18,31.32,52.56,47.98,37.35,115.06,136.6,92.2,133.55,58.35,98.85,61.9,81.15,37.8,50.98,14.99,59.55,250.7,55.69,36.02,120.49,113.38352112,109.32,232.2,13.38,8.45,103.34,32.04,10.25,4.97,8.53,6.96,8.76,10.17,13.57,11.78,11.43,10.58,8.94,9.81,14.01,43.25
2024-01-02,123.04,123.42,123.0,114.23,7.5,50.7,68.75,6.91,108.07,15.91,129.6,121.2,44.255859196,13.45,12.16,10.2,8.26,129.99,9.77,27.5,134.38,9.5,110.39,65.22,10.62,130.76,3.91,34.229854957,30.856866554,44.170664501,51.95,34.6,34.41,35.63,113.51,156.97,91.46,64.42,120.94,81.39,79.3,68.39,115.0,13.35,53.02,126.19,94.86,109.12,89.86,10.48,89.09,31.662625249,46.451015455,128.76,40.592982027,58.256680296,65.625597666,50.953705914,30.656681858,10.755857195,47.88,46.278191031,52.998965792,110.01,110.59,49.231083236,31.879479165,24.195187482,59.69,38.884852391,48.595069007,259.0,56.870594118,57.465986323,22.652396343,52.812961714,35.41,109.91,37.226688238,72.911620591,86.77,31.85,52.49,49.18,37.0,115.0,135.17,91.44,131.75,57.45,98.89,61.2,81.15,37.05,50.97,14.27,57.85,252.36,54.65,37.08,119.6,112.66499437,107.99,230.05,14.05,8.71,102.25,32.99,10.27,4.93,8.54,6.96,8.78,10.17,13.41,11.78,11.33,10.67,9.02,9.85,13.73,41.88
2024-01-03,123.33,123.98,122.74,114.93,7.5,50.66,68.8,6.91,109.09,15.86,129.5,120.7,43.918331333,13.52,12.17,10.2,8.32,130.14,9.32,27.48,134.51,9.55,110.57,62.34,10.68,130.56,3.82,33.300673255,30.348565457,43.586213008,49.72,32.71,33.31,34.82,113.56,145.34,91.77,62.94,120.33,80.1,78.74,68.15,115.05,11.5,52.67,124.56,95.38,105.77,89.99,10.32,88.3,31.810030394,46.30323916,128.99,40.325335991,57.938011276,64.410677649,50.883974547,30.427305253,10.72589659,47.36,46.132203047,52.949938072,111.0,111.17,49.071759342,31.760229243,24.572616515,59.88,38.765451616,47.658632663,257.1,56.840766883,57.297899301,22.316287627,53.076879901,34.6,109.9,37.256295891,73.397235571,86.43,31.0,51.35,48.13,36.03,115.49,135.27,91.65,131.0,57.7,98.87,61.4,81.22,37.0,50.6,13.65,58.02,249.95,54.03,36.86,120.1,112.87576222,108.26,230.59,13.82,8.46,102.33,29.39,10.2,5.01,8.49,6.92,8.72,10.1,13.44,11.81,11.22,10.6,8.83,9.78,13.57,42.08
2024-01-04,121.4,121.64,121.64,113.42,7.43,49.89,68.19,6.83,107.0,15.9,129.05,120.95,43.987822364,13.37,12.18,10.07,8.18,128.59,9.59,26.63,133.06,9.33,108.73,63.49,10.52,128.83,3.67,33.300673255,29.750564168,43.982451308,50.5,33.13,33.7,34.7,111.99,153.72,90.9,63.63,118.76,79.47,78.31,68.07,115.13,11.3,52.71,125.87,93.04,105.26,89.31,10.24,88.25,31.259717851,46.30323916,127.35,40.186556566,57.310631642,64.30113568,50.734550189,30.666654753,10.715909721,47.4,45.859692143,52.459660867,109.12,109.45,48.992097395,31.680729295,24.224984511,60.24,38.566450324,,254.9,56.592206594,57.100149865,22.153224983,53.008456667,34.41,107.79,36.999696237,72.148511337,86.41,31.03,50.89,48.19,35.81,115.01,133.57,90.7,129.54,57.0,98.9,60.55,81.17,36.5,50.23,13.66,56.85,248.25,53.78,36.85,118.9,111.80276227,107.3,227.75,13.99,8.53,101.1,29.09,10.16,4.93,8.47,6.88,8.66,10.13,13.26,11.81,11.13,10.57,8.78,9.71,13.44,40.69
2024-01-05,122.66,123.01,122.67,114.24,7.44,50.34,68.63,6.9,107.62,15.88,129.3,120.65,43.680076371,13.34,12.18,9.95,8.24,129.36,9.26,24.62,133.83,9.51,109.7,63.7,10.59,129.96,3.51,,29.461530211,43.546589178,50.3,32.79,33.49,34.35,113.19,162.75,90.25,63.19,118.75,79.34,77.74,67.19,115.17,11.09,52.71,125.42,93.91,104.76,88.66,10.18,87.24,30.896118492,45.90916904,128.25,40.04777714,57.061671469,63.335174682,49.95754353,30.09819969,10.576093565,47.15,45.548251109,52.067439104,109.65,110.33,48.643576377,31.601229347,23.917081878,59.94,38.596300518,46.921438094,253.95,56.24422219,57.485761266,21.926933966,52.656565751,34.22,108.85,36.83191954,71.325939023,86.49,30.95,50.6,47.82,35.48,115.03,134.46,91.0,131.52,57.4,98.75,60.14,81.18,36.95,50.0,13.46,57.12,247.29,53.58,36.85,119.18,112.23387832,107.58,229.17,14.0,8.2,101.7,27.3,10.11,4.87,8.44,6.84,8.63,10.05,13.35,11.81,11.09,10.51,8.73,9.69,13.36,41.11
