Data,ABGD39,SIVR39,BREW11,BCIC11,BDEF11,BMMT11,BBOI11,BDAP11,DOLA11,DVER11,AGRI11,BBOV11,CORN11,BBSD11,FIXA11,IMBB11,B5MB11,BICV39,BGWH39,BIEU39,BIPC39,BIUS39,BHEZ39,BHEW39,BXTC39,BGRT39,BIAG39,BCRB39,BCNY39,BEMV39,BTFL39,BFLO39,CMDB11,DEBB11,SPXB11,SMAB11,XBOV11,CRPT11,DEFI11,BOVB11,GENB11,SPYI11,ESGB11,BITI11,GURU11,ELAS11,QDFI11,BFTS39,BKYY39,BFDN39,BFXH39,BFPI39,BFCG39,BFTC39,BFDL39,BQCL39,BCIR39,BFDA39,BQQW39,BQTC39,BFBI39,BFTA39,BFPX39,BFVD39,QQQI11,TBIL39,BDRI39,BKCH39,BPOT39,BHIX39,BCTE39,BCLO39,BCPX39,BBUG39,BFNX39,BSNS39,BOTZ39,BGNO39,BLBT39,BMIL39,BLPA39,BLPX39,BCHQ39,BQYL39,BCAT39,BSIL39,BSOC39,BSDV39,BSRE39,BDVD39,BEDC39,BPVE39,BPFR39,BURA39,BPFV39,BHER39,BITH11,ETHE11,HASH11,BIYJ39,ALUG11,BDOM11,BLOK11,BNDX11,BTEK11,BXPO11,CHIP11,FOOD11,JOGO11,LFTS11,NFTS11,NTNS11,PEVC11,SCVB11,SVAL11,USBD11,USDB11,USTK11,WRLD11,BSGO39,BHYC39,BTLH39,BSHY39,BIGS39,BTLT39,BGOZ39,BIEI39,BIYT39,BQLT39,BSTI39,IBIT39,BOVA11,BFXI39,BAOA39,BAOK39,BAOR39,BHDV39,BAOM39,BIEF39,BIEM39,BIXU39,BIVB39,BIJH39,BIJR39,BITO39,BAGG39,BUSR39,BHEF39,BIHA39,BAER39,BIHF39,BFAV39,BUSM39,BMTU39,BQUA39,BSIZ39,BVLU39,BDVE39,BSUS39,BEAG39,ETHA39,BIEV39,BIET39,BFAL39,BIDN39,BGLC39,BICL39,BKXI39,BIXC39,BIXG39,BIXJ39,BIGF39,BIXN39,BIAU39,BCOM39,BHYG39,BLQD39,BRAX11,ECOO11,CSMO11,MOBI11,BIDV39,BIGO39,BIGL39,BMBB39,MILA11,BMRE39,BACW39,BAAX39,BEWA39,BEWZ39,BEWC39,BECH39,BCHI39,BEGD39,BEFG39,BEFA39,BSCZ39,BEFV39,BEGE39,BEMC39,BEEM39,BEZU39,BEUF39,BEWQ39,BEWG39,BVEG39,BCWV39,BPIC39,BSDG39,BEWH39,BNDA39,BEWJ39,BEWW39,BEPP39,BERU39,BKSA39,BEWY39,BEWP39,BEWL39,BEWT39,BEWU39,BEUW39,BEGU39,BUSA39,BURT39,BIBB39,BIGE39,BREZ39,BARY39,BIWF39,BIWM39,BOEF39,IVVB11,BIVW39,BIVE39,BILF39,BIJS39,BDVY39,BIDR39,BSOX39,BSHV39,BSLV39,SMAL11,BTIP39,BSUC39,BIYC39,BIYK39,BIFR39,BGOV39,BIYM39,BIYE39,BIYG39,BIYF39,BITB39,BIHI39,BIEO39,BIHE39,BIAT39,BIYW39,BIYP39,BUTL39,UTIP11,B5P211,DIVD11,DNAI11,REVE11,HTEK11,YDRO11,IB5M11,BOVV11,DIVO11,FIND11,GOVE11,IMAB11,MATB11,IRFM11,ISUS11,MILL11,SHOT11,SMAC11,SPXI11,TECK11,BBCN39,BBAJ39,BBER39,BBIL39,BBJP39,BBMR39,BBUS39,BMCE39,BPEM39,BJPI39,BPUS39,BPME39,BDRE39,BMOM39,BJQU39,BVLF39,BKBA39,BKWB39,META11,NSDV11,NDIV11,HIGH11,LVOL11,IBOB11,PIBB11,BHYS39,BSTP39,BLTP39,BZRO39,BIPZ39,BCRP39,BMFE39,QBTC11,QSOL11,QETH11,BOVS11,WEB311,TECB11,ACWI11,ASIA11,XINA11,EMEG11,ESGD11,ESGE11,ESGU11,EURP11,BOVX11,XFIX11,NASD11,GOLD11,XMAL11,URET11,USAL11,UTEC11,TRIG11,HYEM39,ANGV39,GDXB39,EMLC39,MOTB39,BUZZ39,SLXB39,PFXF39,BUSF39,BWCL39,BAGY39,BCHA39,BEME39,BEUR39,BJAP39,BEUA39,BLUZ39,BWOR39,BUFF39,BTWO39,BEQW39
2024-02-26,48.4,36.0,120.69,122.05,118.69,115.06,6.7,10.41,,11.32,49.28,67.35,6.35,105.98,15.93,129.2,119.35,,55.598110436,46.062625991,,,,49.761932956,,38.091756906,,,41.930334044,46.657116644,,,13.13,12.42,10.96,7.91,126.98,11.96,33.85,131.27,12.07,94.795105009,106.2,76.5,10.54,127.39,4.69,,,,,,,,,21.193292389,,51.88769345,,63.348536629,37.77,,,,,,,,,,,,35.594161989,49.81,,,38.665948244,,27.119358492,,,55.730346936,,,,22.658742197,,,96.78750464,,,,,45.052294718,,25.439617573,62.99,46.7,43.55,,33.91,113.28,176.88,91.72,70.24,113.76,88.48,76.41,76.97,116.83,13.06,53.16,137.68,88.97,106.26,,89.06,11.58,94.64,,,,50.074195587,,30.530487972,,47.15244921,46.033489369,,,,125.77,,58.913054369,44.70549615,53.853746344,,,44.448580475,41.9906891,,63.215966926,,66.342599644,55.436436639,,43.05927887,,,31.534296693,,42.986582602,,44.850621654,53.184455874,,,,56.144269314,,,53.246694236,,,,,33.929676904,59.127063952,,,57.163474338,55.799791698,,47.74,42.56,46.92244518,52.733191743,108.29,,,,,,,,,53.515971634,52.885575054,,39.393950843,,,,24.532887143,,,,,42.864604982,,,33.295895339,,,,,,51.292777947,,,27.057056755,64.44,42.815127901,,,,,,,46.906501134,,54.07741302,,55.143244839,,46.229024675,46.101006482,,,,,49.840330103,,280.42,51.357854226,59.1772336,,61.203725852,56.892512956,,26.702339982,53.869611288,34.29,104.6,,,,17.908745326,,36.929497411,,74.160344826,,29.891012675,,8.2104605915,,19.156169867,,18.874717084,17.390990912,48.409072365,,87.23,,32.04,52.6,49.07,33.8,113.42,131.85,89.52,127.57,56.4,98.63,56.83,81.7,36.3,55.32,13.98,55.01,273.16,64.98,,47.170282809,56.96599557,,,,,,,,,,,,63.849275165,,,,35.31,116.51,109.57181404,,,105.65,226.5,,,,,,,,16.85,,11.33,99.82,33.3,20.42,10.98,,4.98,,8.96,7.12,9.5,10.59,13.12,11.92,12.44,10.65,,8.69,10.69,15.18,39.25,,,43.38,,53.77,,,,,,,,,,,,,,,,
2024-02-27,48.14,,122.97,124.34,120.98,116.21,6.57,,,11.3,50.78,68.45,6.33,107.43,15.93,129.35,119.95,,55.230765778,45.754879999,60.298214631,,,49.383969044,,37.616105415,,,42.317017191,46.369477107,,,13.39,12.4,10.89,8.1,128.98,12.52,33.61,133.49,12.04,94.042762906,108.43,81.0,10.65,129.72,4.77,51.646444579,,,,,,,,,,,,,38.08,,,,,,39.089444525,,,,,,,49.9,,43.207101851,38.526071429,30.27,27.328658944,,56.685739089,,,,,22.569181952,,50.178553625,,,,,,45.963642809,,,65.95,47.7,44.47,,33.66,114.81,174.31,90.72,73.54,116.72,87.68,75.75,76.31,116.87,12.32,53.14,136.42,91.28,106.21,,89.0,11.49,93.73,,,,,,30.116849103,,46.767087618,45.5400972,,,,127.84,23.834933322,58.435542277,44.338895228,53.297323873,51.394697703,,44.230208709,41.594176455,,62.678212954,,66.153390789,54.78893109,,42.860986082,,,31.115435067,,42.560776785,49.819198748,,52.516534872,,,42.928389782,,,,,,,,,34.089111509,58.47208137,,,,,12.034176342,47.45,42.56,46.531831693,52.192590523,109.7,111.23,,,44.352350067,,,,,53.231416596,52.278152708,32.7440411,38.978653168,54.606194872,45.17386958,,24.612345886,47.534264614,50.071687831,47.557536742,37.598770104,42.666524552,,,33.117045409,60.398369438,,,49.887567978,44.433938378,50.845890239,48.306735884,,26.819800868,63.61,42.48677577,81.479789629,51.900105443,,54.703996835,39.29,,46.23258563,,53.503489881,,54.486066407,,,46.320868208,49.721583333,,84.278332647,65.033523566,50.089382322,59.177314368,278.2,50.429519835,58.630400964,46.166789932,61.382858708,56.655213632,,26.462737729,53.389245327,33.78,107.98,,,79.193312641,17.710127078,,36.652723876,56.457944443,73.199025375,,29.542632574,,8.1005882478,,18.957248062,,18.724838441,17.22911,48.478511608,,87.31,,32.13,52.41,49.01,34.25,113.42,134.16,90.65,129.0,57.3,98.72,57.88,81.84,37.05,56.18,14.46,56.65,271.01,64.69,,,,,,,,,,,,,,,,,,,35.0,118.2,111.11440007,,,107.05,229.9,,,32.818436384,31.313900065,,,,17.6,,11.79,101.36,33.35,20.6,10.9,,5.0,,8.9,7.07,9.43,10.52,13.33,11.88,12.37,10.55,,8.65,10.62,15.08,40.23,,,43.08,,53.25,,,,,,,,,,,,,,,,
2024-02-28,,35.57,122.08,123.43,120.11,115.39,6.6,,,,50.72,67.72,6.31,106.75,16.0,129.4,120.0,,55.230765778,45.725098128,,,,,,38.071938094,,,,,,,13.17,12.65,11.43,8.0,127.51,12.8,35.9,131.94,12.0,94.607019483,107.88,85.07,10.59,128.33,4.75,,,,,,,,,21.522877049,56.708448971,52.006975503,,,,,,50.513942069,,,,,,,22.202112676,,,50.2,,,38.486106625,,27.547926083,,56.275821554,,,28.383623197,,22.39006146,,,96.067677972,,,,,45.270225783,,,69.99,48.9,46.89,,34.24,113.62,178.28,91.5,72.44,116.03,88.03,76.03,75.92,116.91,12.99,53.15,137.3,90.75,106.31,,89.66,11.49,94.1,,,,49.995354106,,30.56988215,,,45.984150152,,,,126.26,,,,,,,44.230208709,41.356268868,,62.976965161,,66.223099314,55.217280915,,43.5450962,,,31.823510673,,42.669703855,,44.770816277,52.835541918,,,,,,,,,,,,34.168828812,,48.451733308,,56.794806297,,12.074123815,47.85,42.4,46.92244518,52.644729725,108.4,111.07,,,,,,,,,52.517138549,31.988791593,,53.902355625,,,24.05613468,,50.211191041,,,42.78537281,,,32.749409441,,,,50.016681731,44.414052973,,,,,63.53,42.307674607,,,,,39.88,,,,53.434223296,,,,46.019843568,46.570711079,,,83.202439039,,50.129230677,,279.95,50.758928812,59.117579131,,,57.12981228,,26.329625366,53.673543549,34.04,106.4,,,,,66.531579974,36.820764951,,73.47651965,,,,,,,,18.724838441,,,,87.24,,32.38,53.06,49.31,34.65,113.4,132.47,90.05,128.85,56.55,98.71,57.79,81.91,36.9,56.32,14.2,55.9,272.56,64.63,,,,,,,,,,,,,,,,,,,36.69,117.57,110.34310705,,,106.18,226.77,,,,,,,,18.68,,12.08,100.2,33.3,20.54,10.94,,4.9,,8.9,7.01,9.47,10.54,13.17,11.88,12.4,10.64,,8.76,10.67,15.1,40.14,,,42.66,,,,,,,,,,,,,,,,,,
2024-02-29,48.68,36.12,121.46,122.53,120.03,114.6,6.61,10.4,,11.23,50.0,66.83,6.31,106.69,16.0,129.65,120.4,,55.31019165,45.725098128,,,,,49.451331316,38.250307403,,,,,,,13.11,12.65,11.04,7.97,126.39,13.6,39.45,130.79,12.23,94.701062246,107.51,90.05,10.51,127.2,4.85,51.995070531,,,,,62.218273294,,,21.792537225,56.958221914,,60.743064152,,37.88,,,,,,,,,,,,,,,,38.845789864,30.58,,,,,,,,22.748302443,24.53297611,50.9497898,,40.754759604,,,,45.171166208,,25.220138519,72.9,50.3,48.0,,34.5,112.7,192.13,91.62,70.21,115.73,89.58,76.17,76.87,116.96,13.62,53.2,138.71,90.35,107.15,,89.7,11.61,94.34,,,,50.261444104,,30.717610318,,,46.309788984,,,,125.25,,58.913054369,,53.804065767,,,44.259986677,41.425658581,,63.315550995,14.280755244,66.42226653,55.486244758,,43.505437642,,,31.933212527,,,50.455611666,44.970329719,53.005014411,,,,,,,53.048012541,,,,,34.019358869,,,,,,12.10408442,48.15,,47.059159901,52.664387951,107.45,109.54,,,,,,,,54.477571418,52.776039877,32.604916191,,53.384251736,,,24.15545811,47.574000676,50.540020035,,,42.78537281,,,32.918323264,,,,50.264977411,44.473709189,51.094161188,,,,63.56,42.695727126,80.585717322,,,,39.91,,,39.2,53.454013749,,,,46.348556737,45.571339596,,,,65.852057554,50.378282897,59.695364932,281.1,51.258033323,59.296542539,45.657633394,61.74112442,57.436323907,,26.808829872,53.850004514,34.42,106.5,,,80.191338005,,,37.680739864,,73.853119022,,30.070179585,,8.0606346683,,,,18.904692812,,,,87.32,,32.09,53.62,48.85,34.04,113.84,131.4,89.7,127.6,56.25,98.75,57.44,81.96,36.6,56.51,14.45,55.82,273.7,64.15,,,,,,,,,,,,,,,,,,,39.0,117.03,109.96710171,,,105.04,224.9,,,,,,,,19.5,,12.25,99.33,36.0,20.34,10.98,,4.92,,8.94,7.02,9.51,10.54,13.05,11.94,12.5,10.7,,8.82,10.72,15.25,39.9,,,44.22,,,,,,,,,,,,,,,,,,
2024-03-01,,36.08,121.96,123.3,120.02,115.2,6.74,10.42,,11.3,49.68,67.14,6.32,106.85,16.06,129.2,120.35,,55.627895138,46.062625991,,,,50.418396593,49.920395407,38.468314336,,,,,,,13.17,12.42,11.13,8.08,126.57,13.6,37.34,130.95,12.46,95.143063232,107.62,89.89,10.56,126.96,4.89,51.676326803,,,,,62.456886039,,,,,,,,,,,,,,39.927075479,,,,,,,50.55,,44.405080645,39.325367517,,29.03296262,,,,,,,,,,,40.754759604,,,,46.458940684,,,72.82,50.79,49.08,,34.9,112.97,192.51,91.45,72.22,116.45,92.2,76.2,78.58,117.0,14.94,53.28,138.55,91.19,106.96,,89.9,11.8,94.96,,,,49.995951195,,30.852061755,,,46.165642904,,,75.0,125.24,,,,,,51.878310057,44.547840369,41.832084042,,63.743762492,14.280755244,66.362516365,55.785093473,,,,,31.504378005,,,50.187124966,46.137483352,53.284145576,,,,,,,53.048012541,,,,,34.577379987,,,,56.73502229,,12.313808655,48.79,42.79,46.916358094,52.814469636,107.7,109.88,,,,,,,,,53.074772178,32.843416035,,,,,24.373969655,,50.659594215,47.895035437,,42.933933132,39.272175745,,33.295895339,,,,50.433818473,,50.905475267,,,,64.4,43.272830872,80.734729373,,,,40.28,,46.103748843,38.65,53.582651694,,,,46.6673089,46.210937345,,,,,50.726956003,,282.74,,59.117579131,,61.74112442,57.011162618,53.503162941,28.073397319,53.673691021,34.95,107.43,52.144684481,,80.480765361,,,37.344042962,,74.675691335,,29.821336655,,8.1405418273,,,,19.084547184,,,,87.4,,32.33,54.03,49.1,34.52,113.78,131.4,89.7,127.2,56.46,98.88,58.06,82.15,36.7,56.86,14.56,56.43,275.5,65.18,,,60.589028918,,,,,,,,,,,,,,,,42.5,117.22,110.06351333,,,105.34,225.01,,,,,,,,19.93,,12.5,99.45,37.37,20.0,11.04,,4.96,,8.98,7.09,9.59,10.6,13.07,11.96,12.63,10.87,,8.88,10.79,15.49,40.16,,,45.08,,53.88,,58.88,,,,,,,,,,,,,,
2024-03-04,50.1,37.35,120.61,121.89,118.39,114.26,6.88,10.44,,11.1,49.58,66.5,6.35,106.35,16.06,129.5,119.7,,55.667608074,45.814443739,61.031866042,,,,49.950335668,38.468314336,,,42.83259472,,,,13.13,12.43,11.09,7.96,125.77,14.47,38.4,130.1,12.51,94.889147772,106.54,98.6,10.49,126.17,5.29,,,,,,62.417117248,,,,,,,64.318361133,,,,50.811959426,,,,,,,,,35.932585229,,,,39.415288327,,28.345261137,,56.607659558,,20.569844482,,,23.882732224,,50.9497898,,41.107106229,,,,45.329661528,,25.120375313,77.98,53.07,52.3,,35.08,111.55,201.54,92.08,71.51,116.61,92.95,75.23,78.23,117.05,15.89,53.31,138.54,90.12,106.03,,89.47,11.8,94.88,,,,49.91695305,,30.644802223,,,46.066787137,,48.075016221,64.0,124.5,,,,,51.829910693,,44.508136411,41.594176455,,63.693970457,14.430135529,66.262932757,55.765170226,,44.060657448,,,31.474459318,,42.461752177,50.366116099,46.486631874,53.53336983,,,,56.682202341,,,,,,59.888288016,,34.896249198,,,,56.515814266,,12.323795523,49.6,,46.769315601,52.223262887,106.99,109.21,,,,,,,,,53.024983461,32.853353528,,53.306047375,45.571264518,,23.857487821,,,47.646874632,,42.824988896,,,,,,,,44.364339459,,48.356068744,,,64.26,43.043979387,80.814202467,,,54.246472497,40.63,,46.083927799,39.08,,,55.591321043,,,45.861157326,,,,66.021753625,50.956084045,60.123752898,282.34,51.587442301,59.286600127,45.383472181,61.44256966,57.624185872,,28.326310809,53.585217904,36.18,105.65,,,,,67.814667703,36.908428463,,73.654908826,,29.960688696,,8.1505302222,,,,19.084547184,,49.301862634,,87.43,,32.11,53.94,48.85,34.31,113.54,130.67,89.0,126.59,55.9,98.79,57.92,82.2,36.25,56.26,14.38,55.4,274.55,64.55,,,,,,,,,,,,,,,64.148335002,,,,57.5,116.29,109.07047358,,,104.47,223.85,,,,,,,,21.3,,13.35,98.82,38.29,19.77,11.0,,4.86,,8.94,7.05,9.54,10.58,12.98,11.95,12.57,11.04,,8.95,10.75,15.5,39.84,,,47.25,,,,,,,,,,,,,,,,,,
2024-03-05,50.35,37.35,120.93,122.15,119.23,114.14,6.98,10.45,,11.1,50.17,66.58,6.28,106.4,16.06,129.75,119.8,,55.786746882,45.96335309,61.051694459,,,,,,,,42.892084435,46.220698036,49.2698132,,13.16,12.45,10.91,7.99,125.54,14.09,37.0,129.85,12.4,94.324891194,106.54,92.44,10.42,126.25,5.1,,,,,,62.258042085,,,,,,,,,,,,,,39.418513828,,,,,,,,,,39.005649082,,26.96985817,,57.329895215,,,28.393241504,,24.211119792,,,96.081755874,,,,,45.072106633,,24.791156733,72.31,51.0,49.25,,34.75,111.23,188.62,91.97,71.48,116.91,91.63,74.97,77.86,117.13,14.67,53.35,137.36,90.73,106.41,,90.06,11.53,94.28,,,,,,31.059321287,,,,,,60.0,124.4,22.695217176,,,,,,44.448580475,41.435571397,,62.698129768,14.460011586,66.462099973,55.217280915,,,,,31.843456464,,42.699411237,,45.379332274,52.695976335,45.037393487,,43.174144246,56.682202341,,,53.048012541,,,59.021208459,,34.58734465,,48.689290326,,,55.99812044,12.114071288,49.9,42.76,46.710498604,52.893297203,106.54,109.07,,,,,,,,,52.407603372,32.515478749,,,,,23.68863799,,50.270978131,47.746138954,,42.874509003,,,32.908387157,,,,,44.593021622,,,,26.058604898,64.09,43.44198197,81.062555886,,,54.057495054,40.0,,45.965001533,,53.681603959,,54.84452737,,45.989960553,,,,,,50.26869992,,279.86,50.559287007,59.04798225,,,58.227321654,,27.580881577,53.59504825,35.86,106.15,52.439620479,,,,67.19798988,37.155936701,,74.229718394,,30.109994453,,8.0706230631,,,,18.594943617,,,,87.47,,31.98,53.41,48.59,34.18,113.62,130.29,88.83,126.3,55.85,98.36,57.55,82.27,36.35,56.18,13.83,55.8,272.6,63.09,,46.963136021,56.985847807,,57.31,,,,,,,,,,,,,,59.1,115.55,108.65590358,,,104.39,223.51,,,,32.636744519,,46.646979701,,19.89,,12.52,98.62,36.88,19.95,10.96,,4.83,,8.94,7.0,9.48,10.56,12.97,11.96,12.37,11.14,,8.85,10.65,15.14,39.96,,,,,53.85,,58.08,,,,,,,,,,,,,,
2024-03-06,,,120.84,121.95,119.38,114.73,6.96,,,11.24,50.08,67.0,6.31,106.15,16.07,129.35,119.55,47.953470647,55.80660335,46.310808243,,,57.90676126,,49.551132186,38.349401463,,,,,,,13.12,12.44,10.96,8.03,126.29,14.58,39.25,130.7,12.56,94.428338234,106.42,96.14,10.48,127.0,6.05,,,,,,,,,,56.648503465,,60.733086645,64.318361133,,,,,,,,,,,,,,49.25,,,40.004769191,,27.508059331,,,58.24834355,,28.422096424,,24.678823298,,51.001653048,95.866764151,,,,,45.963642809,,24.940801542,77.11,57.0,52.97,,34.81,111.85,206.14,91.81,71.1,115.91,92.71,75.59,78.78,117.15,14.37,53.39,137.45,90.55,106.22,,90.07,11.63,94.65,,,,49.867579209,,31.217233312,,,46.393011166,,,63.99,125.15,23.071819033,,,,52.423382953,,,41.752781513,,63.156216485,14.4500529,66.153390789,55.326858777,,44.060657448,,79.04,31.893320944,,,,,53.333990427,45.365770417,51.594009581,43.528030675,56.363427214,,,53.346035083,,,,,34.378086731,,,,,,12.154018762,50.18,,46.867343929,53.001685107,107.43,109.62,,,,,,,,,52.935363771,33.002415931,,,45.700417873,,23.986608279,,50.998387725,,,43.379614099,39.192838016,,33.355511983,,,,,44.712334054,,,,,64.5,43.820084424,,,,54.256418679,40.22,,,39.63,,,55.053629598,,,,,,,65.213201759,50.527714228,59.466227183,280.42,50.858749714,59.475505947,,,58.069122105,,28.352933281,53.673691021,36.48,106.7,52.439620479,,79.233233656,,,37.155936701,,74.477481139,13.263713755,,,8.1205650375,,,,18.834749446,,,,87.54,,32.09,53.5,48.66,34.79,113.66,131.22,88.9,127.5,56.2,99.0,57.26,82.5,36.4,56.29,14.06,55.73,273.15,63.14,,47.446478526,57.194296301,,58.08,,,,,,,,,,,,,,61.6,115.3,108.39559219,,,104.93,225.01,,,33.979719147,,,46.705989163,,21.0,,13.9,99.22,38.93,19.77,11.01,,4.88,,9.04,7.1,9.5,10.65,13.05,11.96,12.43,11.19,,8.9,10.7,15.29,40.18,,,48.18,,,,,,,57.48,,,,,,,,,,,
2024-03-07,,,120.78,121.89,119.63,114.98,7.0,10.46,,11.09,49.6,66.5,6.32,106.06,16.1,129.5,119.6,,55.836388052,46.995791259,,,,,49.950335668,38.4088579,,,44.101708638,46.617442225,,,13.1,12.47,11.05,7.97,125.75,14.9,40.7,130.1,12.79,94.889147772,106.22,97.38,10.43,126.97,6.0,,,,,,,,,,,,,65.048229058,,,,,,,,,,,,,,49.61,,,40.414408436,29.7,27.56785946,,,57.363110366,20.529980443,,,24.828090375,,51.43839413,95.475870107,,,,,47.697185371,,25.180233237,77.99,57.3,53.9,,34.91,111.36,216.77,91.92,69.4,116.05,93.6,75.96,79.41,117.2,15.0,53.42,138.51,90.48,106.88,,89.98,11.83,95.57,,,,49.91695305,,31.088929792,,,46.274384247,,,63.81,124.67,,,45.0877329,,52.225558867,,,41.841996858,,63.634220016,14.559598442,66.491975056,55.884709711,,43.743388988,,,32.012995694,,,,46.586388595,,,51.742695487,,56.722049232,,,,,,,,,,,,,,12.393703602,50.34,,46.857541096,53.011538553,106.99,108.8,,,,,,,,,53.423293196,33.042165905,,,46.217031292,,23.768096734,48.756148532,53.609090653,,,,,,33.444936948,,,,51.129046376,45.149812973,,,,,64.6,43.830034489,80.675124552,,,,40.64,,46.202854064,40.2,,,55.561449296,,,,,,,,50.91623569,,282.62,51.647334842,59.465563535,,,58.316308901,,29.421159993,53.555726865,36.6,106.16,,,79.522661011,,,,,74.9432751,,,,8.2604025659,,,,19.15449055,,,,87.62,,32.38,53.52,49.2,35.11,114.33,130.62,88.95,126.75,56.0,99.0,57.15,82.38,36.4,56.79,14.16,55.61,275.33,64.8,,,,,57.96,,,,,,,,,,,,,,62.8,114.85,108.01958684,,,104.47,223.8,,,,,,46.676484432,,21.14,,14.02,98.79,40.87,20.07,11.09,,4.84,,9.14,7.13,9.58,10.8,12.99,11.98,12.59,11.23,,8.89,10.78,15.51,40.11,,,48.55,,,,,,,57.63,,,,,,,,,,,
2024-03-08,51.55,38.64,121.25,121.85,120.34,114.69,6.99,10.46,,11.08,49.9,65.84,6.25,105.41,16.1,129.4,119.5,,56.293086817,47.154627901,,,,,,39.043059888,,,,47.014186414,,,12.77,12.48,11.14,7.99,124.54,15.28,42.3,128.63,12.6,95.387574415,106.44,100.48,10.44,125.86,6.24,52.39350019,,,,,,,,,,53.676924258,,64.788276098,,,,51.656341939,,,,,,,,,,50.4,,,40.524311648,,27.597759524,,,57.422125911,,28.681790706,,25.186331358,,52.311876295,,,,,,46.310351321,,25.409688611,80.0,58.15,55.0,,35.49,110.8,217.2,92.72,70.75,116.91,92.6,76.57,78.89,117.26,14.77,53.4,139.36,90.46,108.37,,91.0,11.73,95.91,,,,49.91695305,,31.375145336,,,46.808205385,,48.468267888,66.12,123.26,,59.848182216,,,,,45.65955118,42.416940193,,63.743762492,,67.268727198,55.914594583,,44.655535811,,,32.192507819,,43.808486854,,46.307069777,53.623090561,,,,,,,54.687136524,,,,,35.773139526,,49.619721977,,,57.356672326,,51.27,,47.396696904,54.548676102,105.69,108.9,,,,,,,,,53.781771958,33.459540632,40.718948185,,46.594556483,,24.075999366,,,,,,,,,61.95851159,,,51.417069365,45.985,51.600633923,,,,65.21,44.138486491,81.23143621,,,,41.31,,47.590327159,,54.819555011,,55.382218815,,,45.95110076,,,,65.971843016,51.304757152,,283.75,51.717209474,60.171474756,,62.397944893,,,28.562585253,54.057074528,37.0,107.0,,,,,,37.522248893,,75.795578943,,30.428513403,,8.3203329351,,,,19.084547184,,50.591448578,,87.62,,32.66,54.09,49.49,35.39,114.08,129.32,88.21,127.25,55.3,99.1,57.09,82.31,36.57,56.85,14.35,55.8,276.29,63.7,,,,,58.32,,,,,,,,,,65.244887737,,,,64.1,114.5,107.79873208,,,103.51,220.75,,,,,43.195776601,47.197734679,,21.7,,14.45,97.83,41.45,20.07,11.15,,4.9,,9.19,7.18,9.59,10.86,12.86,12.06,12.52,11.43,,9.05,10.8,15.39,40.27,,,49.4,,54.85,,59.22,,,,,,,,,,,,,,
2024-03-11,,,120.63,121.48,119.66,114.09,6.98,10.46,,11.0,49.88,65.56,6.31,105.03,16.05,129.4,119.9,48.2906125,55.985311562,46.817100038,,,,,,39.003422263,,,,47.162965485,,,12.8,12.64,11.05,7.98,123.63,15.91,43.5,127.7,12.38,95.312340205,106.31,106.52,10.41,124.93,6.92,,,,,,,,,,57.188013021,,,63.048590907,,,,,,,,,,,,,,50.7,26.902418184,,39.764980365,,28.70406191,,,,,28.595225945,,,,51.341340556,97.723510857,,23.7,,,45.973548766,,25.978338886,84.9,60.1,57.15,,35.29,110.5,224.0,92.57,69.11,116.08,92.13,76.89,79.12,117.31,16.59,53.45,138.42,90.6,107.93,,90.86,11.67,95.58,,,,50.29219424,,31.414623342,,,46.907061151,,48.605905971,69.1,122.32,,,,,,,45.252585615,42.387201745,,63.753720898,,66.641350468,55.824939968,,,,79.44,31.713808818,,,,,53.234300725,,52.139191238,,,,,,,,,,,,,,,,12.154018762,51.35,,47.249654411,53.504210844,105.03,108.57,,,,,,,,,53.373504479,33.429728152,,,,,24.612345886,,,47.746138954,,,39.827539846,,33.683403521,61.769704578,,50.588795489,51.297887439,,,,,,64.68,42.914628547,81.23143621,,,,41.04,,,40.0,54.62165048,,55.511663051,,46.717113925,46.111000197,,,,,50.826576891,,283.25,,60.251014048,,,58.652482943,,28.03346361,53.99809245,37.06,106.16,,,,,,37.502448234,,76.310925452,,30.229439059,,8.2604025659,,,,,,,,87.68,,32.7,53.46,48.86,35.07,114.16,128.41,87.5,127.4,54.9,98.7,56.63,82.41,36.45,56.51,13.91,55.83,275.8,63.0,,,,,,,,,,,,,,,,,,,73.52,113.9,107.09195038,,,102.81,218.85,,,,33.051367408,,,,22.99,,14.98,97.1,43.4,19.79,11.12,,5.0,,9.14,7.17,9.59,10.85,12.75,11.99,12.47,11.44,,9.0,10.78,15.33,40.3,,,,,54.35,35.44,,,,,,,,,,,,,,,
